identifier,title,creator,date,year,language,description,publisher,source,collected_date
McGillLibrary-rbsc_incunabala_ad-sanctissimu_folio-Incun-1471-Rodericus-21998,Ad sanctissimu[m] et B. d[omi]n[u]m d[omi]n[u]m Paulum secu[n]dum pontificem maximu[m] : liber incipit dictus spec[u]l[u]m vite huma[n]e ...,"Sánchez de Arévalo, Rodrigo, 1404-1470",1471-01-01T00:00:00Z,1471,Latin,[256] p. ; 32 cm (fol.),"[Augsburg, Germany] : A Ginthero zainer ex Reutlingen ...",Internet Archive,2025-11-19T09:09:06.777391
McGillLibrary-rbsc_incunabala_naturalis-historia_folioPA6611A21472-21990,[Naturalis historia],"Pliny, the Elder, author",1472-01-01T00:00:00Z,1472,Latin,[358] leaves ; 40 cm (folio),Impressi Venetiis : Per Nicolaum Ienson Gallicum,Internet Archive,2025-11-19T09:09:06.777404
bib_fict_780971_1,"Socratis, Antisthenis, et aliorum Socraticorum epistolæ. Leo Allatius hactenus non editas primus Græcè vulgavit; Latinè vertit; Notas adjecit; Dialogum, de Scriptis Socratis, præfixit","Allatius, Leo [Allacci, Leone] (ed.) ; Socrates (pseud.) ; Antisthenes (pseud.) ; Aristippus (pseud.) ; Aeschines (pseud.) ; Xenophon (pseud.)",1637-01-01T00:00:00Z,1637,Latin,"8vo. pp. [8], 258, [6] (last blank). Signatures: a⁴ A-2K⁴. There are two copies in this collection. The first is in early vellum; the second is in early calf, inscribed ‘H. Cherry’ on title page, with motto ‘Non civium ardor prava jubentium. Conscientia mille testes.’ ""Epistolae"" in Greek with parallel Latin translation; introduction and notes in Latin. ""De scriptis Socratis dialogus"" is added on pp. 76-133. Includes title vignette. First edition of letters supposedly written by Socrates and his followers (Antisthenes, Aristippus, Aeschines, Xenophon, etc.). They actually are forgeries, which were demolished by Richard Bentley in his Dissertation (1697), pp. 89-110, with specific reference to this ‘first collected’ edition. See J.-C. Brunet, Manuel du libraire et de l'amateur de livres. Paris, 1864, vol. V, p. 424. Click here to view the Johns Hopkins University catalog record.","Paris : Sumptibus Sebastiani Cramoisy, Typographi Regii",Internet Archive,2025-11-19T09:09:06.777428
bib_fict_443764,Διοδώρου τοῦ Σικελιωτοῦ Βιβλιοθήκης ἱστορικῆς Βίβλοι πεντεκαίδεκα ἐκ τῶν τεσσαράκοντα. Diodori Siculi Bibliothecæ historicæ libri quindecim de quadraginta [...],"Diodorus Siculus ; Estienne, Henri (ed.)",1559-01-01T00:00:00Z,1559,Greek,"Full title: Διοδώρου τοῦ Σικελιωτοῦ Βιβλιοθήκης ἱστορικῆς Βίβλοι πεντεκαίδεκα ἐκ τῶν τεσσαράκοντα. Diodori Siculi Bibliothecæ historicæ libri quindecim de quadraginta. Decem ex his quindecim nunquam prius fuerunt editi. Folio. pp. [12], 847, [1]. Signatures: (*)⁶, a-3g⁸. Calf. Bookplates of L. A. Burd and another; library stamp of Repton School. ‘Editio princeps’ of most of the Greek text of Diodorus’ Bibliotheca historica, a universal history in forty books completed sometime between 36 and 30 BC, edited by Henri Estienne. It contains books 1-5 [represented as 1-6 in early eds, as book 1 is in two parts], and 11-15 of the original 40. Books 6-10 are mostly lost, 16-20 only were published by Oporinus in 1539 (see Bib# 6636606/Fr# 8.1 in this collection), and 21-40 are again fragmentary at best). Date and imprint supplied from H. M. Adams, Catalogue of Books Printed on the Continent of Europe, 1501-1600, in Cambridge Libraries. 2 vols. Cambridge, 1967, D 472.",Geneva : Excudebat Henricus Stephanus illlustris viri Huldrici Fuggeri typographus [Henri Estienne],Internet Archive,2025-11-19T09:09:06.777441
bib_fict_780971,"Socratis, Antisthenis, et aliorum Socraticorum epistolæ. Leo Allatius hactenus non editas primus Græcè vulgavit; Latinè vertit; Notas adjecit; Dialogum, de Scriptis Socratis, præfixit","Allatius, Leo [Allacci, Leone] (ed.) ; Socrates (pseud.) ; Antisthenes (pseud.) ; Aristippus (pseud.) ; Aeschines (pseud.) ; Xenophon (pseud.)",1637-01-01T00:00:00Z,1637,Latin,"8vo. pp. [8], 258, [6] (last blank). Signatures: a⁴ A-2K⁴. There are two copies in this collection. The present is in early vellum. ""Epistolae"" in Greek with parallel Latin translation; introduction and notes in Latin. ""De scriptis Socratis dialogus"" is added on pp. 76-133. Includes title vignette. First edition of letters supposedly written by Socrates and his followers (Antisthenes, Aristippus, Aeschines, Xenophon, etc.). They actually are forgeries, which were demolished by Richard Bentley in his Dissertation (1697), pp. 89-110, with specific reference to this ‘first collected’ edition. See J.-C. Brunet, Manuel du libraire et de l'amateur de livres. Paris, 1864, vol. V, p. 424.","Paris : Sumptibus Sebastiani Cramoisy, Typographi Regii",Internet Archive,2025-11-19T09:09:06.777451
McGillLibrary-osl_diploma-university-padua_franciscus-bernadus-schnorff_BibOsl7542-21871,"[Diploma of the University of Padua, conferring upon Franciscus Bernardus Schnorff of Baden in Switzerland, son of Gwaltherus Schnorff, the degree of doctor of philosophy and medicine, 20 May, 1664",Università di Padova.,1664-01-01T00:00:00Z,1664,Latin,"9, 11 leaves, bound : parchment, color illustrations",1664.,Internet Archive,2025-11-19T09:09:06.777478
McGillLibrary-osl_diploma-university-padua_johannes-paulus-gulientius_BibOsl7541-21874,"[Diploma of the University of Padua, conferring upon Johannes Paulus Gulientius (Giovanni Paolo Guglienzi) the degree of doctor of canon and civil law, 25 Aug., 1650",Università di Padova.,1650-01-01T00:00:00Z,1650,Latin,7 leaves : parchment,1650.,Internet Archive,2025-11-19T09:09:06.777516
McGillLibrary-osl_diploma-university-pisa-onuphrio-bonfigli_BibOsl7548-21877,"[Diploma of the University of Pisa, conferring upon Onuphrio Bonfigli of Leghorn the degree of doctor of philosophy and medicine, 21 June, 1686",Università di Pisa.,1686-01-01T00:00:00Z,1686,Latin,"6 leaves, bound : parchment, color coat of arms",1686.,Internet Archive,2025-11-19T09:09:06.777550
McGillLibrary-osl_diploma-university-padua_joannes-nolto_BibOsl7543-21870,"[Diploma of the University of Padua, conferring upon Joannes Nolto, son of Bartholdus Nolto of Brunsbuttel Dithmar, the degree of doctor of philosophy and medicine, 23 Dec., 1664",Università di Padova.,1664-01-01T00:00:00Z,1664,Latin,"8 leaves, bound : parchment, color illustrations, color coat of arms, portrait",1664.,Internet Archive,2025-11-19T09:09:06.777590
McGillLibrary-osl_diploma-university-padua_angelus-blanchis_BibOsl7545-21869,"[Diploma of the University of Padua, conferring upon Angelus de Blanchis of Assisi the degree of doctor of laws, 21 July, 1696",Università di Padova.,1696-01-01T00:00:00Z,1696,Latin,"6 leaves, bound : parchment, color illustrations",1696.,Internet Archive,2025-11-19T09:09:06.777598
McGillLibrary-osl_diploma-university-leyden_reinerus-bontius_BibOsl7539-21868,"[Diploma of the University of Leyden, conferring upon Reinerus Bontius of Leyden the degree of doctor of medicine, 28 Aug., 1599",Rijksuniversiteit te Leiden.,1599-01-01T00:00:00Z,1599,Latin,1 sheet : parchment,1599.,Internet Archive,2025-11-19T09:09:06.777630
McGillLibrary-rbsc_blackerwood_vlyssis_aldrouandi_folioA365mo1642-21839,Vlyssis Aldrouandi ... Monstrorum historia : cum Paralipomenis historiae omnium animalium,"Aldrovandi, Ulisse, 1522-1605?",1642-01-01T00:00:00Z,1642,Latin,"2 parts in 1 ([8], 748, [28]; 159, [9] pages : illustrations (woodcuts) ; 37 cm (fol.)",Bononiae [Bologna] : Typis Nicolai Tebaldini,Internet Archive,2025-11-19T09:09:06.777678
bib_fict_4102870,"Luitprandi subdiaconi toletani ticinensis diaconi tandem cremonensis episcopi opera quæ extant. Chronicon et adversaria nunc primum in lucem exeunt, P. Hieronymi de la Higuera Societ. Iesu Presbyteri D. Laurenti Ramirez de Prado [...]","Liutprand, Bishop of Cremona ; Román de La Higuera, Gerónimo ; Quellinus, Erasmus, the Younger (ill.) ; Galle, Cornelius, the Younger (engr.) ; Rubens, Pet. P. (Peter Paul) (des.)",1640-01-01T00:00:00Z,1640,Latin,"Full title: Luitprandi subdiaconi toletani ticinensis diaconi tandem cremonensis episcopi opera quæ extant. Chronicon et adversaria nunc primum in lucem exeunt, P. Hieronymi de la Higuera Societ. Iesu Presbyteri D. Laurenti Ramirez de Prado consiliarii regii notis illustrata. Folio. pp. xlviij, 592, [40]. Signatures: [A]-4A⁴. Contemporary vellum. Portrait and title page designed by Peter Paul Rubens. Printer's device on title page and on final leaf. Includes tailpieces and initials. Incorporating notes by the antiquarian Jerónimo Román de la Higuera (1538-1611), “discoverer” of the supposedly tenth-century ‘Chronicon,’ purportedly a Toledan chronicle by the 10th-century imaginary historian Liutprand of Cremona covering the years 640-944, and other fragments attributed to Liutprand, and here included as part of his Opera. See Bib# 4790376/Fr# 377 in this collection for two copies of the 1635 edition of the ‘Chronicon’ and other fragments attributed to Liutprand by Román de la Higuera edited by Tomás Tamayo de Vargas. Click here to view the Johns Hopkins University catalog record.",Antwerp : Ex Officina Plantiniana Balthasaris Moreti,Internet Archive,2025-11-19T09:09:06.777722
McGillLibrary-rbsc_heac_accvrata-recognito_folioBX890N4851514_v1-3-21741,"Haec accvrata recognitio trivm voluminvm, opervm clariss. P. Nicolai Cvsae Card. ex officina Ascensiana recenter emissa est. : cvivs vniversalem indicem, proxime seqvens pagina monstrat","Nicholas, of Cusa, Cardinal, 1401-1464",1514-01-01T00:00:00Z,1514,Latin,3 volumes in 2 : illustrations ; 30 cm (fol.),[Parisiis] : Vaenvndantvr cvm caeteris eius operibus in aedibus Ascensianis.,Internet Archive,2025-11-19T09:09:06.777763
bib_fict_5751649,"Rerum anglicarum scriptorum Veterum Tom. I. Quorum Ingulfus nunc primum integer, cæteri nunc primum prodeunt","Fulman, William (ed.)",1684-01-01T00:00:00Z,1684,Latin,"Folio. ff. [2] (blank), pp. [6], 598, [26] (2 last blank), f. [1] (blank). Signatures: a⁴(-a1) A-4F⁴, b-g². Contemporary blind-paneled calf. Spines in 6 compartments, red morocco gilt label, repairs on front joint, endcaps, corners. Pastedowns removed. Engraved vignette on title page. Engraved initial. Plate of Sir John Trollope, Bart., MP, and of John Fines. Manuscript note on 1st blank. Mostly in Latin, with some French. The first volume (all issued) of William Fulman’s intended collection of early English chronicles, here presenting five, including that of the forgery ‘Ingulf,’ a thirteenth- or fourteenth-century chronicle of the Anglo-Saxon Abbott Ingulf (d. 1109), first printed in Sir Henry Savile’s Rerum Anglicarum Scriptores Post Bedam (1596, Richard Crakanthorpe’s copy, Bib# 4102716/Fr# 156 in this collection). The present work was edited under the patronage of Bishop Fell. See D. Wing (ed.), Short-title Catalogue of Books Printed in England, Scotland, Ireland, Wales, and British America, and of English Books Printed in Other Countries, 1641-1700. 4 vols. New York, 1982-98 (2nd ed.), F2525.",Oxford : E Theatro Sheldoniano,Internet Archive,2025-11-19T09:09:06.777848
bibliapauperum00unse,[Biblia pauperum],,1460-01-01T00:00:00Z,1460,Latin,40 leaves ; 30 cm (fol.),[Germany or Netherlands] : [publisher not identified],Internet Archive,2025-11-19T09:09:06.777965
bib_fict_9736978,"Fragmenta Historicorum collecta ab Antonio Augustino, Emendata à Fulvio Ursino. Fulvi Ursini Notae Ad Sallustium. Cæsarem. Livium. Velleium. Ad Tacitum. Suetonium. Spartianum. & Alios","Agustin, Antonio ; Orsini, Fulvio [Ursinus] (ed.)",1595-01-01T00:00:00Z,1595,Latin,"8vo. pp. 518, [2].  Signatures: A-Z8 a-i8 k4. 18th-century mottled calf, gilt. Pasted in bookmark of the Biblioteca del Excmo. Señor Marques de Astorga. Shelfmark “Est. 25 B” inked on front flyleaf recto, crossed out shelfmark on title page.  Only edition of an unusual and very rare work by Agustin Antonio, the great Spanish jurist, humanist and scourge of Annius, on more generally extant Roman historians (Julius Caesar, Sallust, Livy, Tacitus, Suetonius, ‘& Alios’) to those rescued from the unpublished papers of Agustin, and on to those known only from fragments quoted by their early successors. The work is edited posthumously by Orsini, who added his own notes and those of other classicists. Beginning the volume (pp. 3-6) is Agustin’s assembly of the genuine remains, in the original Greek and in Latin translation, of Quintus Fabius Pictor, the earliest known Roman historian (254-201 B.C.), as preserved by Plutarch, Pliny, Dionysius Laertes, Polybius, Macrobius, Cicero, Quintillian, Livy, et al. Agustin does not include the fifth book of the Antiquitatum variorum by the forger Annius of Viterbo, a work whose credibility Agustin helped to demolish, and which contained an entirely fictitious account of the origin of Rome (Romulus and Remus, etc.) attributed falsely to Fabius Pictor. Fabricius treats the present volume, and other near-contemporary gatherings of such historical fragments, in Bibliotheca Latina (Venice, 1728 ed.), II, pp. 374 ff. (‘Caput IV, De Historicorum Fragmentis & Collectionibus’). USTC misattributes the book to ‘Saint Augustinus’ and records only two copies in USA, at the Annapolis Naval Academy and at Yale. On Fabius Pictor, see also A. Monigliano, The Classical Foundation of Modern Historiography. Cambridge, 1990, pp. 80-108; T.J. Cornell (ed.), The Fragments of Roman Historians. Oxford, 2013.","Antwerp : Ex officina Plantiniana, Apud Viduam, & Ioannem Moretum",Internet Archive,2025-11-19T09:09:06.777985
bib_fict_9736963,"Aristoteles De Mundo, Græce: Cum duplici interpretation Latinâ. priore quidem L. Apulei; alterâ verò Guilielmi Budæi. Cum Scholiis & Castigationibus Bonaventuræ Vulcanii tam in Aristotelem, quàm in utrunque eius interpretem [...]","Aristoteles (pseud.) ; Vulcanius, Bonaventurus (ed.)",1591-01-01T00:00:00Z,1591,Greek,"Full title: Aristoteles De Mundo, Græce: Cum duplici interpretation Latinâ. priore quidem L. Apulei; alterâ verò Guilielmi Budæi. Cum Scholiis & Castigationibus Bonaventuræ Vulcanii tam in Aristotelem, quàm in utrunque eius interpretem. Acceßit seorsim Gregorii Cyprii, Encomium Maris, Gracè, numquam antea excusum. Et Pauli Silentiarii Iambica 8vo. f. [1], pp. [14], 297, [7]; pp. 23. Signatures: *8 A-T8; A8 B4. Contemporary vellum, with engraved portrait of Vulcanius (aged 57, dated 1596) bound in facing title frontispiece, complete with the 24-page appendix. A presentation copy from the editor, inscribed by him on the title ‘Bonaventura Ventura L.M.D.D.’, with the recipient’s name in two lines above scored through with ink, though the words ‘Nicolao’ or ‘Nicolau’, and ‘patricio’ or ‘patricii Geneuensi’ (or possibly ‘Genouensi’) can be made out; and with marginal holograph corrections--quite possibly by Vulcanius--on A1v, A5r, M3r, and M4r. Later provenance: Friedrich Brandt, inscription dated 29 March 1629 on front pastedown, and ‘Sum Verus Possessor / Georgius Paip[er?]’, dated ‘V Id[es = 19] Novembris MDCLXXXVI’ on front endleaf. Among many works now regarded as spuriously Aristotlean, the Greek text Περε κοσμοι (or De Mundo, not to be confused with Aristotle’s canonical De Caelo et Mundo) is perhaps outstanding: a vivid account of the cosmos presented as an instructive letter to Alexander the Great, first attributed to Aristotle (384-322 B.C.) by Apuleius of Madaura (c. 125-170 A.D.), the Numidian Platonist, rhetorician, and proto-novelist of The Golden Ass. Its true authorship has been disputed since the fifteenth century at least, with its skeptics (including Maimonides, Erasmus, Vives, Scaliger, Vettori, Muret, and later Daniel Heinsius, J. G. Voss, and Gabriel Naudé) outnumbering proponents from Bessarion, Ficino and Pico della Mirandola to Budé (perhaps wavering), the present editor Bonaventurus Vulcanius, Conrad Gesner, and Jean Bodin.  Modern scholarship rejects Aristotle’s direct involvement, dating the composition--notable for its quasi-Judaeo-Christian presupposition of a single omnipotent God, as creator and ruler of the cosmos--to the era of Apuleius. The present edition, perhaps the earliest variorium, with translations and scholia, offers the Greek text together with Latin versions of both Apulaius and Budé (the latter possibly accessed from a recent Paris printing of 1571), with new annotations by Vulcanius. It also contains (as called for in the title, and separately signed A8 B4 at the end) the first and only edition of an oration in Greek by Gregorius II Cyprus, thirteenth-century Patriarch of Constantinople (‘Ενκωμιον τες θαλασσες’, or ‘Praise of the Sea’) and a poem by the sixth-century Byzantine poet Paul ‘the Silentiary’, both edited by Vulcanius from manuscript, and dedicated to his former employer Henri Estienne. USTC lists this ‘appendix’ independently (thirteen copies, as opposed to forty-six of the De Mundo), suggesting that many copies of the latter may lack it. For the disinguished humanist/translator/ poet Bonaventura de Smet, or ‘Vulcanius’ (1538-1614), see H.-J. van Dam, ‘The Honour of Letters: Bonaventura Vulcanius, Scholar and Poet’ (in Bonaventura Vulcanius, Works and Networks. Bruges 1538 - Leiden 1614. Leyden, 2010, pp. 45-68, citing other recent studies in fn. 2. The son of Pieter de Smet, friend of Erasmus, Bonaventura long served as Professor of Greek at Leyden, alongside Lipsius and Scaliger, where he taught Daniel Heinsius and Hugo Grotius and traded verse with Jan Dousa the Elder (whose commendatory ‘Carmen’ begins the De Mundo). As a youngish man he spent a decade in Spain 1559-1570, then taught at Cologne, then (after a ruckus with a local jurist, Gilbert Regius, in 1574) lived in Geneva (working for Henri Estienne) and Basel (for Froben, to 1577), then Antwerp (for Willem Sylvius), then back to Leyden (1578), where he wound up (after more travel: he was reportedly fluent in six languages) as Professor of Greek, 1581-1614. His own working library and personal manuscripts remain there.","Leiden : Ex Officina Plantiniana, Apud Franciscum Raphelengium",Internet Archive,2025-11-19T09:09:06.777996
bib_fict_9736934,"Dominici Baudii Amores, Edente Petro Scriverio, Inscripti Th. Graswinckelio, Equiti","Baudius, Dominique; Schrijver, Pieter [Scriverius, Petrus] (ed.)",1638-01-01T00:00:00Z,1638,Latin,"12mo. pp. [12], 518, f. [1]. Signatures: 3*6 A-2G8 2H12 2I6 2K2. Later vellum boards. Modern bookplate of William Tibbett, stamp of R.W. Smith. First edition, includes among ‘other works’ the Pervigilium Veneris and the first printing of the ‘Animadversiones in Perviligium’ by Scriverius (pp. 463ff.), which exposes (pp. 463 ff.) the forged passage published by Jan Dousa in his 1592 edition of Catullus. See Freeman, Catullus Carmen 17.6 and Other Mysteries: A Study in Editorial Conflict, Eccentricity, Forgery, and Restitution: with a Checklist of Significant Printed Editions of Catullus in Latin, 1472-2005. London, 2020, p. 40, and the studies (1911 and 1936) of the Pervigilium by Cecil Clementi (Pergilium Veneris, The vigil of Venus, edited with facsimiles of the codex Salmasianus and codex Thuaneus, an introduction, translation, apparatus criticus, and explanatory notes. Oxford, 1911; Pervigilium Veneris. The vigil of Venus. Oxford, 1936). See Bib# 9736933 in this collection for Dousa’s original forgery (1592) with the ownership inscription of Scriverius himself. See Bib# 7138283 for the commentary in Noel’s Catullus (1803).",Amsterdam : Apud Ludovicum Elzevirium [Louis Elzevir],Internet Archive,2025-11-19T09:09:06.778021
bib_fict_9645631,Les Illustrations de Gaule et Singularitez de Troye,"Lemaire de Belges, Jean",1524-01-01T00:00:00Z,1524,French,"Stout folio. ff. [8], lvi (i.e. lix), [5]; ff. [2], xxx (i.e. xlii), [2]; ff. [4], xlii, [14]; ff. [44]. Signatures: a-b4 A-J6 K4 L6; 2a-f 6 g4 h6; 3a4 b-g6 2H6; 2A6 B8 AA-EE6. Near-contemporary full soft Spanish calf. Contains bookplate of Arthur Auguste Brolemann. Midway through the third book appears the 17th-century ownership entry ‘Don Pedro de Velasco / Espanol / nacionolo / in / Salamanca,’ and there are a few other manuscript notes in the same hand, including ‘El Rey Don Enrique el quarto’ on the title and nine lines of (Spanish) verse at the end. Elegant gothic-letter typography with large and small woodcut initials, and a red and black title page with a remarkable wide historiated border involving three manneken-pis cherubs, a sage in a hanging basket, David and Goliath in full armour, and two naked handmaidens, one serving refreshments to a recumbent warrior and one dandling a snake (this is badly reproduced in J. Abelard, Les illustrations de Gaule et singularitez de Troye de Jean Lemaire de Belges : Etude des editions, genese de l'oeuvre. Geneva, 1976, p. 139); there are three very fine full-page woodcuts at the beginning, another of the author presenting his book to a smiling monarch, three further sectional titles with impressive woodcuts incorporated, and Le Noir’s grand ‘blackamoor’ printer’s device at the end. Collected edition of all three (really five) parts of the Illustrations de Gaule, issued separately in 1511 through 1524 in smaller formats, all forbiddingly rare. This is USTC 52382 and ‘Edition Z’ in Jacques Abelard’s magisterial bibliography of Lemaire (pp. 138-140), apparently the second of the combined assemblies or ‘editions complete,’ following his ‘Edition J’ of 1524. USTC locates copies at the British Library, Bodley (two copies, one Francis Douce’s), the Bibliotheque Nationale de Paris (imperfect), and the Bibliotheque Historique de la Ville de Paris. The Illustrations of Lemaire de Belges is celebrated on two major counts, as the historical ‘opus magnum d’un ecrivain reconnu, de l’avis meme de ses contemporains, comme le plus grand de son temps’ (Abelard), with some 36 editions and adaptations between 1511 and 1549, and as the highly infectious ‘re-forgery’ of the historical fictions of Annius of Viterbo (see Bib# 4102744/Fr# 198 in this collection). The present copy may have figured in the inherited library of Henri Auguste Brolemann, the grandfather of the distinguished Lyonnais bibliophile Arthur Auguste Brolemann (1826–1904). The earlier Spanish provenance deserves further investigation: this Don Pedro may have been the son of Don Diego de Velasquez, a late-16th-century Spanish colonial administrator who served in Florida and Mexico. See the article on the family by J. F. Schwaller, “Nobility, Family, and Service: Menendez and his Men,” in: Florida Historical Quarterly 66 (1988), pp. 298-310, esp. pp. 302-305.",Paris : On les vend […] par Francoys Regnault libraire iure en l’université de Paris […] [Philippe le Noir for Francois Regnault],Internet Archive,2025-11-19T09:09:06.778030
bib_fict_4102761,"Commentarius Paulli Manutii in epistolas M. Tullii Ciceronis ad T. Pomponium Atticum: cum rerum & verborum Indice. Adjunctæ sunt item Simeonis Bosii, Prætoris Lemovicensis, animadversiones in easdem epistolas, diu hactenus expetitæ","Manutius, Paulus [Manuzio, Paolo] ; Bosius, Simeon [Dubois, Siméon]",1580-01-01T00:00:00Z,1580,Latin,"8vo. pp. [16], 634, [53], [1] (blank); pp. [7], 218, [7], [1] (blank). Original vellum. spine and front pastedown damaged. Remants of gilt spine, brown lettering panel still present. Endpapers coming from printed used paper. Blue edges. Part 2 has special title page: ""Simeonis Bosii Praetoris Lemovicensis Animadversiones in Epistolas M.T. Ciceronis ad T. Pomponium Atticum: ad amplissimum virum Philippum Huraltum Chivernium, Galliae Procancellarium. Francofurti, Apud A. Wechelum, M. D. LXXX."" Printer's device on title page. Head- and tailpieces, engraved initials. Some text crossed in green pencil. Bosius’s edition (Limoges, 1580) featured editorial impostures, i.e. readings from imaginary manuscripts. See H. M. Adams, Catalogue of Books Printed on the Continent of Europe, 1501-1600, in Cambridge Libraries. 2 vols. Cambridge, 1967, M464. Click here to view the Johns Hopkins University catalog record.",Frankfurt : Apud Andream Wechelum,Internet Archive,2025-11-19T09:09:06.778044
bib_fict_4102854,Analecta ecclesiasticarum exercitationum Collectore Richardo Montacutio,"Montagu, Richard",1622-01-01T00:00:00Z,1622,Latin,"Folio. ff. [2] (blank), [14], pp. 390, ff. [2] (blank). Signatures: a-b⁶ A-3D⁴. Vellum-backed paper boards. Title within cartouche. Signature at the head of title page of John Hacket, Bishop of Coventry and Lichfield. Headpieces, engraved initials. Ownership inscription of a Cluniac priory (1748) on title. The present work was a plagiarism of Isaac Casaubon’s then unpublished refusal of the Annals of Baronius, De rebus sacris (London, 1614; see Bib# 9075524/Fr3 325.1 in this collection), which was compiled by Richard Montagu (1577-1641), subsequently dean and archdeacon of Hereford, in 1612. Montagu deceptively used Casaubon’s further notes on Baronio in an extended critique of the Annals in 1622, without citing Casaubon as his source. See M. Pattison, Isaac Casaubon, 1559–1614. London, 1875, pp. 420ff; W. A. Jackson, F. S. Ferguson, & K. F. Pantzer (eds.), Short-title Catalogue of Books Printed in England, Scotland, & Ireland, and of English Books Printed Abroad, 1475–1640. 3 vols. London, 1976–91 (2nd ed.), 18029.",London : [Printed by John Haviland and Adam Islip] Pro Societate Bibliopolarum,Internet Archive,2025-11-19T09:09:06.778083
bib_fict_8687509,"Σιβυλλιακῶν Χρησμῶν λόγοι ὀκτώ. Sibyllinorum Oraculorum Libri VIII. Addita Sebastiani Castalionis interpretatione Latina, qu[a]e Gr[a]eco erigionè respondeat [...]",,1555-01-01T00:00:00Z,1555,Latin,"Full title: Σιβυλλιακῶν Χρησμῶν λόγοι ὀκτώ. Sibyllinorum Oraculorum Libri VIII. Addita Sebastiani Castalionis interpretatione Latina, qu[a]e Gr[a]eco erigionè respondeat. Cum annotationib. Xysti Betuleij in Græca Sibyllina oracula, & Sebastiani Castalionis in translationem suam: quæ Annotationes numeris marginalibus signantur. Quæ pr[a]eterea huic editioni ultra priorem accesserint, diligens lector ex pr[a]efationib. & collatione facilè deprehendet. 8vo. pp. 333, [3]. Bound with: Ex veterum comicorum fabulis, quæ integræ non extant, sententiæ. Nunc primum in sermonem Latinum conversæ. Paris, Apud Guil. Morelium, 1553, pp. [4], 147, [1]. Exquisitely bound for Julius von Thungen, a German aristocrat, in contemporary polished French calf. Spine with raised bands, devices in compartments, and identifying information gilt-tooled directly to spine (not on labels). Covers gilt-ruled with gilt fleurons to corners and a gilt armorial supralibros at center, incorporating in its wreath a gilt “G.W.” and “1558,” presumably the binder’s signature and the year in which the book was bound. All edges gilt and gauffered; traces of a 16th-century manuscript used as rear pastedown. Text ruled in red, with an appended, unrelated gathering B entitled Phocylidis poema admonitorium (from an unidentified 16th-century probably French edition) and two leaves of gathering F misbound. Armorial supralibros of Julius von Thungen (ca. 1558) on covers as above; bookplate of Anton Ruland (1874) and Goldschmidt’s gilt booklabel “E PH G” (ca. 1900) on front pastedown; modern label of G. J. Arvanitidi and autograph of Anton Ruland on front free endpaper; casemark label to rear pastedown. Most recently in the library of American collector Albert A. Howard, small booklabel (“AHA”) at rear. The E.P. Goldschmidt copy of a fascinating humanistic sammelband, “an example of a German student’s binding made in some French university town, whether Paris, Bourges or Orleans” (E.P. Goldschmidt, Gothic and Renaissance Bookbindings. London & Boston, 218). The first work is the first Greek-Latin edition of the ‘Sibyllinorum oraculorum libri VIII,’ based on Birck’s Greek edition of 1545 as amended and translated by Sébastien Castellion (1515-1563). These were short prophecies allegedly uttered by the ancient Sibyls, imbued with Greek mythology and the doctrines of Gnosticism, Hebraism, and early Christianity. The second work is the first Greek-Latin edition of a florilegium of ancient drama and poetry – including prominently Menander – which had survived in fragmentary form only. Like the oracles, these excerpts were interpreted allegorically by humanists as a gateway to disclose pagan insights into the coming of Christ. Present here is the Latin translation only, the Greek never having  been bound in. I: Verzeichnis der im deutschen Sprachbereich erschienenen Drucke des 16. Jahrhunderts. Munchen, S6278; J.G.T. Grässe, Trésor de livres rares et précieux. Dresden, VI, 398. II:: A. Pettegree & M. Walsby, French books III & IV: books published in France before 1601 in Latin and languages other than French. Leiden & Boston, 2012, 79713.",Basel : Per Ioannem Oporinum,Internet Archive,2025-11-19T09:09:06.778125
